payment_id,policy_id,payment_date,amount,payment_mode,status
624,13812,2024-05-09,22170,NetBanking,Success
625,3455,2023-12-03,31199,Card,Success
626,50176,2022-12-19,42324,UPI,Success
627,27426,2024-05-14,9520,NetBanking,Success
628,26047,2024-06-13,19544,NetBanking,Success
629,63555,2023-02-25,44995,UPI,Success
630,67160,2022-06-23,25759,Card,Success
631,8974,2022-04-13,29540,Cash,Success
632,56989,2022-01-25,10833,Card,Success
633,27901,2023-06-06,25246,NetBanking,Success
634,54040,2023-09-30,28558,Card,Success
635,29904,2022-07-06,49656,UPI,Pending
636,50795,2023-08-03,5273,UPI,Success
637,14717,2024-01-21,47273,Card,Success
638,54466,2022-01-10,40542,Cash,Success
639,68555,2023-06-15,50828,Cash,Success
640,403,2022-09-01,52714,UPI,Success
641,19702,2023-06-28,20263,UPI,Success
642,36569,2024-03-24,16767,Cash,Success
643,17623,2023-06-29,36921,Cash,Success
644,7118,2024-04-16,18240,NetBanking,Success
645,55965,2022-07-13,38028,NetBanking,Success
646,23983,2023-05-02,14612,Cash,Success
647,63281,2024-01-17,42785,Card,Success
648,60682,2023-06-03,53279,Cash,Success
649,58230,2022-09-23,26818,Cash,Success
650,48360,2022-01-12,12880,UPI,Success
651,1192,2022-04-27,26570,NetBanking,Success
652,36408,2022-07-04,11854,Card,Success
653,10404,2022-03-07,12389,Card,Success
654,51266,2023-12-06,56222,Card,Success
655,12965,2023-12-07,35685,UPI,Success
656,55370,2022-07-15,31787,NetBanking,Success
657,57182,2023-11-22,16516,Card,Success
658,43918,2023-01-09,15166,NetBanking,Success
659,29752,2022-01-10,44139,Card,Success
660,23826,2022-11-19,15633,Card,Success
661,36964,2024-04-20,51908,UPI,Success
662,20195,2022-01-22,40909,UPI,Success
663,21764,2022-04-29,44077,Card,Success
664,15837,2024-02-26,31397,Card,Success
665,25197,2022-11-09,11113,NetBanking,Success
666,58816,2024-03-03,51018,UPI,Success
667,14955,2022-09-08,21275,UPI,Success
668,58736,2024-06-08,18888,Card,Success
669,8339,2024-04-29,16296,UPI,Pending
670,25184,2024-01-10,11259,NetBanking,Success
671,12773,2022-01-27,8262,Cash,Failed
672,11103,2023-04-11,29599,Cash,Success
673,52516,2024-03-04,3735,Cash,Success
674,10032,2022-04-22,33812,NetBanking,Success
675,65717,2022-06-17,49874,UPI,Success
676,60419,2023-07-04,9593,NetBanking,Success
677,64513,2023-08-30,22553,UPI,Success
678,11739,2023-10-28,4068,NetBanking,Success
679,57786,2023-01-22,2216,UPI,Success
680,39236,2023-08-29,40299,NetBanking,Success
681,41227,2022-04-20,28999,UPI,Success
682,8661,2023-11-10,17781,NetBanking,Success
683,31382,2022-03-07,49449,NetBanking,Pending
684,51022,2024-02-23,29556,Cash,Success
685,2088,2022-01-27,26095,Cash,Success
686,62370,2022-09-23,47873,Card,Success
687,5007,2024-02-10,3820,Card,Success
688,67605,2023-03-20,8323,NetBanking,Success
689,2106,2022-03-28,33850,NetBanking,Success
690,57891,2023-07-02,17107,NetBanking,Success
691,2081,2022-10-01,30056,UPI,Success
692,65308,2022-01-25,10311,NetBanking,Failed
693,30925,2022-06-29,49925,Cash,Pending
694,40294,2024-04-11,26040,NetBanking,Success
695,59773,2023-04-21,38346,Cash,Success
696,43140,2023-08-15,10199,Cash,Success
697,40928,2022-10-21,51715,UPI,Success
698,26101,2022-09-18,31714,Card,Success
699,38051,2023-07-29,7869,Cash,Failed
700,15350,2023-10-21,17594,UPI,Success
701,33967,2022-05-29,16810,UPI,Success
702,3904,2023-06-20,23434,Card,Success
703,21737,2024-02-06,23990,NetBanking,Success
704,34989,2023-08-31,54036,UPI,Failed
705,20599,2023-06-06,21969,UPI,Success
706,15748,2023-06-29,11159,Cash,Success
707,13203,2022-11-23,48470,Cash,Success
708,12243,2022-01-27,56214,Cash,Success
709,47957,2023-12-03,34347,Cash,Success
710,47512,2023-03-15,23729,NetBanking,Success
711,9440,2023-09-05,14415,NetBanking,Success
712,67847,2024-06-12,28917,Cash,Success
713,55851,2023-07-27,33690,UPI,Success
714,42450,2023-11-09,37861,NetBanking,Success
715,55608,2024-04-29,35789,Cash,Success
716,32418,2024-05-02,25561,Card,Success
717,48297,2023-05-08,48636,NetBanking,Failed
718,30717,2024-03-11,51907,UPI,Success
719,65261,2024-03-02,42302,NetBanking,Pending
720,63429,2023-08-19,35528,UPI,Success
721,13636,2022-05-08,30234,Card,Success
722,8131,2024-02-11,46705,NetBanking,Failed
723,60873,2023-02-02,21275,UPI,Success
724,67705,2022-06-29,24593,UPI,Success
725,60679,2022-02-06,16310,Cash,Success
726,27223,2023-01-18,18715,UPI,Success
727,21712,2023-10-01,18303,Card,Success
728,31457,2023-02-24,42030,NetBanking,Failed
729,32892,2023-09-15,50631,Card,Success
730,51672,2022-01-19,5399,Cash,Success
731,37452,2023-02-22,27527,Cash,Success
732,1250,2023-04-15,46904,NetBanking,Failed
733,41091,2023-10-06,4599,NetBanking,Success
734,37613,2022-04-21,15887,UPI,Success
735,41796,2022-11-08,35004,Card,Success
736,29696,2022-09-09,25727,Cash,Success
737,16143,2023-05-26,18517,NetBanking,Success
738,32999,2022-05-28,6612,UPI,Success
739,46001,2022-02-03,30767,NetBanking,Success
740,25610,2023-03-02,28529,UPI,Success
741,50487,2023-09-10,47023,NetBanking,Success
742,59845,2024-03-06,16012,Cash,Success
743,38228,2022-07-10,5473,NetBanking,Success
744,15034,2022-11-10,11677,Cash,Success
745,12686,2022-07-26,28834,Card,Success
746,21780,2023-07-14,58421,UPI,Success
747,13895,2023-06-16,11554,Cash,Success
748,49449,2024-03-01,3855,Cash,Success
749,48209,2023-09-07,21428,Card,Success
750,58516,2023-01-24,49949,UPI,Success
751,32597,2022-08-09,9232,Cash,Success
752,2185,2023-07-29,32526,UPI,Success
753,29248,2022-03-12,59805,NetBanking,Success
754,37610,2023-06-10,15096,Cash,Success
755,41004,2023-02-27,16311,NetBanking,Failed
756,26562,2023-08-10,49450,NetBanking,Success
757,45754,2022-10-14,51282,Cash,Success
758,67009,2023-09-30,40647,NetBanking,Success
759,16176,2023-04-22,40496,Cash,Success
760,5642,2024-02-22,34367,Card,Success
761,20065,2023-01-22,49023,UPI,Success
762,27679,2024-05-17,36529,UPI,Success
763,52857,2022-02-26,21891,UPI,Success
764,41461,2024-04-08,47438,Cash,Success
765,1905,2024-02-28,10279,Card,Success
766,57289,2022-07-15,24827,NetBanking,Success
767,427,2022-09-20,43168,Cash,Failed
768,33943,2023-12-04,32903,UPI,Failed
769,26524,2022-07-08,16791,NetBanking,Failed
770,68573,2023-02-10,6810,UPI,Success
771,28569,2023-02-19,11178,Card,Pending
772,60030,2023-08-06,55889,NetBanking,Success
773,23176,2022-02-12,32358,Cash,Success
774,57063,2022-01-07,40577,Cash,Success
775,36198,2024-05-20,46947,UPI,Success
776,39210,2024-05-22,2117,Cash,Success
777,41693,2022-06-06,57862,Card,Success
778,13656,2022-10-11,31230,NetBanking,Failed
779,54433,2023-01-29,27383,Cash,Pending
780,64379,2024-04-24,17852,NetBanking,Success
781,11451,2024-01-22,45326,NetBanking,Success
782,8422,2022-04-08,55073,NetBanking,Success
783,58281,2023-01-20,12300,Cash,Success
784,63289,2023-03-15,52065,Card,Success
785,19973,2023-01-08,31589,Cash,Success
786,40384,2024-05-01,46750,NetBanking,Success
787,28147,2023-11-10,14617,Card,Failed
788,38760,2024-02-15,22854,Cash,Success
789,10045,2023-06-17,25994,Cash,Success
790,28573,2022-02-20,26277,Cash,Success
791,64820,2023-05-01,33121,NetBanking,Success
792,7453,2023-09-21,53394,Card,Success
793,50173,2023-05-21,46956,Cash,Success
794,37737,2022-09-29,2739,UPI,Success
795,18940,2023-05-12,40648,UPI,Success
796,30574,2022-11-07,37954,NetBanking,Success
797,34956,2023-04-24,42897,UPI,Failed
798,7909,2023-07-05,6582,NetBanking,Failed
799,1317,2023-03-21,48024,Cash,Success
800,44679,2023-12-10,58310,UPI,Success
801,25456,2022-12-06,30616,NetBanking,Pending
802,54635,2023-10-23,29582,Card,Success
803,3798,2022-05-25,59693,Cash,Success
804,50032,2022-10-25,30695,UPI,Success
805,10658,2023-09-24,35017,UPI,Success
806,458,2023-06-17,19844,Card,Success
807,51631,2023-04-20,31284,NetBanking,Success
808,51555,2022-05-13,5199,NetBanking,Success
809,56757,2022-05-02,39776,Cash,Success
810,29371,2023-11-16,32189,Card,Success
811,13972,2023-12-24,9103,UPI,Failed
812,8297,2023-06-15,46158,Card,Success
813,7356,2022-05-02,32241,NetBanking,Success
814,25664,2022-10-15,28579,Cash,Failed
815,61045,2022-06-04,7600,UPI,Success
816,25127,2023-12-13,22743,NetBanking,Success
817,56428,2024-03-02,53407,UPI,Success
818,8783,2022-03-24,31772,UPI,Success
819,35126,2023-10-28,32612,UPI,Success
820,16316,2023-04-11,41422,Card,Success
821,44297,2023-03-24,3610,Cash,Success
822,4489,2022-12-04,5595,UPI,Success
823,41310,2022-04-08,21969,Cash,Success
824,12788,2023-08-17,11844,UPI,Success
825,68240,2023-02-23,33120,Card,Success
826,14137,2023-05-21,28370,Card,Success
827,39872,2023-12-13,26540,Card,Success
828,45179,2022-07-23,54866,UPI,Failed
829,34389,2022-04-27,43180,Cash,Success
830,29428,2023-01-30,11154,Cash,Success
831,43446,2022-05-24,8124,UPI,Success
832,24336,2022-08-10,19760,Card,Success
833,41999,2022-08-25,43811,UPI,Success
834,38166,2023-08-14,33222,Cash,Success
835,2386,2024-05-15,34832,Cash,Success
836,3356,2022-10-10,48747,NetBanking,Success
837,40642,2022-02-21,9706,Card,Success
838,37860,2024-01-02,57567,Card,Success
839,30636,2023-01-28,42170,UPI,Success
840,53923,2024-02-29,22383,Card,Success
841,38953,2023-10-16,33363,Card,Success
842,31518,2024-01-17,47411,NetBanking,Success
843,66218,2024-02-15,45274,NetBanking,Success
844,54056,2022-06-29,44584,UPI,Failed
845,60211,2023-06-24,24822,UPI,Success
846,6995,2024-04-26,35848,UPI,Success
847,10175,2022-12-31,33354,Card,Success
848,25408,2022-11-09,44820,Card,Success
849,51993,2023-12-29,54546,NetBanking,Success
850,1915,2024-05-11,29355,UPI,Success
851,306,2022-08-11,33227,UPI,Success
852,5053,2023-10-19,6773,Card,Success
853,9038,2022-03-25,57356,Cash,Success
854,55671,2023-04-22,8667,UPI,Success
855,45543,2023-06-18,55610,Card,Success
856,63734,2023-11-29,13580,Cash,Success
857,45894,2023-05-27,20866,Cash,Success
858,41768,2022-07-13,11737,NetBanking,Pending
859,52329,2023-08-30,27494,NetBanking,Success
860,22905,2024-03-06,30283,NetBanking,Success
861,38711,2022-01-27,29354,Card,Success
862,20533,2023-02-19,24295,NetBanking,Success
863,478,2022-10-01,55490,UPI,Success
864,61445,2022-11-20,37887,Card,Success
865,32746,2023-03-09,41650,UPI,Success
866,45737,2022-10-18,17801,NetBanking,Failed
867,16303,2023-04-05,55860,NetBanking,Success
868,23098,2022-04-17,3744,Card,Success
869,22388,2023-02-23,19683,Cash,Failed
870,11693,2023-03-27,44848,NetBanking,Pending
871,48577,2023-07-01,15430,Cash,Success
872,65330,2023-11-16,43904,NetBanking,Failed
873,56882,2022-11-28,46866,Card,Success
874,65095,2022-08-05,42877,Card,Success
875,38624,2022-03-06,54757,UPI,Success
876,10635,2022-03-21,42889,NetBanking,Success
877,25030,2023-09-02,10077,NetBanking,Success
878,64599,2024-05-31,19397,Card,Success
879,38233,2022-12-28,21790,Card,Success
880,63546,2022-02-24,33545,NetBanking,Failed
881,58090,2023-01-26,23156,Cash,Success
882,1522,2022-06-20,44937,NetBanking,Success
883,23511,2023-06-12,58034,UPI,Success
884,20609,2024-03-19,28569,Cash,Success
885,68095,2023-10-11,2251,NetBanking,Success
886,4554,2022-12-19,14799,UPI,Success
887,46069,2023-10-15,37849,Card,Failed
888,50133,2023-10-27,32805,UPI,Success
889,43058,2022-02-19,9863,Card,Success
890,66434,2023-11-16,4117,NetBanking,Success
891,55180,2023-09-22,33664,NetBanking,Failed
892,26789,2023-10-17,21986,NetBanking,Success
893,47715,2024-01-18,55485,UPI,Success
894,68666,2022-08-25,8312,Cash,Success
895,39686,2023-08-10,50218,UPI,Success
896,57979,2023-11-15,47192,UPI,Failed
897,47611,2024-01-29,40523,Cash,Success
898,24604,2022-03-15,29275,UPI,Failed
899,67490,2024-03-24,58524,NetBanking,Success
900,58533,2024-02-03,53494,Card,Success
901,7428,2022-01-18,2239,Cash,Success
902,23704,2022-04-08,53368,Cash,Success
903,31494,2023-03-23,50439,Card,Success
904,68489,2024-01-25,23628,UPI,Success
905,10925,2022-09-08,40808,Cash,Success
906,34717,2022-03-16,22492,UPI,Success
907,64593,2023-05-16,30355,UPI,Success
908,49493,2022-12-21,24546,UPI,Success
909,6482,2024-03-26,7826,Cash,Success
910,16413,2022-09-15,51609,UPI,Success
911,49835,2022-09-22,33550,Cash,Success
912,5350,2023-11-23,23639,Card,Success
913,35401,2023-04-17,7042,Cash,Success
914,32627,2024-05-05,8588,NetBanking,Success
915,33326,2024-05-31,50735,UPI,Success
916,4852,2023-03-08,40814,NetBanking,Success
917,48362,2022-02-09,38945,Card,Success
918,5267,2022-08-24,17729,Card,Success
919,35213,2024-02-22,23379,NetBanking,Success
920,1424,2023-10-08,20154,NetBanking,Success
921,19256,2022-08-18,29984,Cash,Success
922,42736,2022-08-15,13402,UPI,Success
923,13,2023-01-28,56144,NetBanking,Success
924,8816,2022-04-12,58420,UPI,Success
925,41529,2022-08-14,8336,UPI,Success
926,24522,2023-10-30,24054,NetBanking,Success
927,53861,2024-05-27,7836,NetBanking,Success
928,10176,2023-12-18,23414,Card,Failed
929,32981,2023-11-27,32197,Cash,Success
930,18015,2023-08-11,29289,NetBanking,Success
931,45795,2022-07-13,31016,UPI,Pending
932,25174,2022-09-14,14133,UPI,Success
933,21170,2023-05-05,57391,UPI,Success
934,36030,2022-06-09,50405,Cash,Pending
935,25968,2023-02-03,35332,Cash,Success
936,20584,2024-01-31,18287,UPI,Failed
937,44958,2022-02-18,25395,NetBanking,Success
938,45552,2024-05-16,42409,Card,Success
939,51950,2024-05-24,55215,Card,Success
940,39134,2023-03-22,18795,UPI,Success
941,43000,2024-01-23,54117,UPI,Failed
942,55876,2023-07-05,40445,UPI,Failed
943,37069,2023-08-26,59056,Cash,Success
944,35266,2023-09-21,54435,Cash,Pending
945,33401,2023-02-24,29372,Cash,Success
946,38287,2022-07-23,8594,Cash,Success
947,5416,2024-05-06,41393,Cash,Success
948,44973,2022-03-26,54158,UPI,Success
949,6430,2022-11-14,54089,UPI,Success
950,32132,2022-08-31,8217,Card,Success
951,52526,2022-12-18,49003,Card,Success
952,24054,2023-04-21,46603,Card,Success
953,1535,2022-04-26,2113,Card,Pending
954,33684,2023-12-18,47785,Cash,Success
955,65298,2023-08-14,24516,Cash,Success
956,56553,2022-12-12,57395,Card,Success
957,67314,2023-01-14,55172,Card,Success
958,40722,2022-11-06,40012,Cash,Pending
959,67939,2022-11-27,49853,UPI,Success
960,48672,2024-01-31,39596,UPI,Success
961,22374,2023-01-31,7742,NetBanking,Success
962,30548,2022-05-18,19829,Cash,Success
963,57436,2024-04-06,35411,Cash,Success
964,38573,2023-02-10,14678,NetBanking,Success
965,45893,2024-03-14,31596,Cash,Success
966,6064,2024-05-01,6889,Card,Pending
967,9886,2022-02-13,6961,NetBanking,Success
968,10730,2022-01-21,29895,UPI,Success
969,2881,2023-08-25,49187,Card,Success
970,25005,2023-05-05,47546,NetBanking,Success
971,12605,2023-04-25,20617,NetBanking,Success
972,28263,2024-03-06,6052,Card,Success
973,61029,2023-10-15,8386,Cash,Success
974,42133,2023-04-03,43265,Card,Success
975,47704,2023-02-20,32318,NetBanking,Success
976,12773,2023-03-03,20946,Cash,Success
977,42794,2022-09-16,53529,UPI,Success
978,37305,2024-06-15,24661,Cash,Pending
979,45164,2022-06-02,50802,NetBanking,Success
980,29406,2023-09-22,31599,NetBanking,Failed
981,9958,2022-10-12,26240,Cash,Success
982,29229,2023-01-06,27910,Card,Success
983,30476,2024-04-02,49584,Cash,Success
984,58881,2023-02-21,48183,NetBanking,Success
985,44055,2022-01-14,58768,Cash,Success
986,6684,2022-05-24,16055,Card,Success
987,12416,2022-11-21,56363,Cash,Failed
988,61151,2023-08-27,27748,Cash,Success
989,21983,2023-04-29,52732,Card,Success
990,40149,2022-03-22,5424,Card,Pending
991,22337,2024-06-09,12889,NetBanking,Success
992,66275,2024-03-17,19267,Cash,Success
993,17921,2023-04-08,38840,Card,Success
994,12218,2022-10-09,33478,UPI,Success
995,58769,2022-05-01,51651,Card,Failed
996,13188,2022-04-01,15832,Card,Success
997,24152,2022-10-28,50312,UPI,Success
998,58391,2022-04-28,3473,UPI,Success
999,28173,2023-12-23,19842,Card,Success
1000,56035,2022-02-16,48196,NetBanking,Success
1001,63837,2022-11-30,58908,Cash,Success
1002,64922,2023-06-06,49881,UPI,Success
1003,35566,2023-05-01,21758,UPI,Pending
1004,64337,2023-08-03,2570,NetBanking,Success
1005,31343,2022-12-22,32834,Cash,Success
1006,20945,2023-04-07,45259,Card,Success
1007,35501,2022-11-20,25451,NetBanking,Success
1008,14200,2022-12-24,50791,NetBanking,Success
1009,37177,2022-04-25,54111,NetBanking,Success
1010,27134,2023-02-10,27308,UPI,Success
1011,66304,2024-05-03,53674,Card,Success
1012,57274,2024-02-19,53302,UPI,Success
1013,11047,2023-03-25,4285,UPI,Success
1014,28620,2022-10-02,12963,Card,Success
1015,51163,2024-01-25,57003,NetBanking,Success
1016,65567,2024-01-30,16171,UPI,Success
1017,21185,2022-04-08,57307,NetBanking,Success
1018,5595,2023-01-22,33940,NetBanking,Success
1019,62052,2023-03-22,5120,NetBanking,Success
1020,49619,2022-08-16,33306,Cash,Success
1021,38212,2022-07-22,48831,NetBanking,Success
1022,8915,2022-07-02,37495,UPI,Success
1023,15585,2022-06-13,46798,UPI,Success
1024,17566,2022-10-02,48500,UPI,Success
1025,8676,2023-01-15,36352,Cash,Success
1026,17767,2023-01-27,25600,Cash,Success
1027,19800,2022-06-30,46082,NetBanking,Success
1028,66754,2022-05-02,21405,UPI,Pending
1029,61808,2023-12-31,41618,Cash,Success
1030,26640,2024-02-17,49284,UPI,Success
1031,44745,2022-07-27,57568,Cash,Pending
1032,67888,2023-11-17,52339,NetBanking,Success
1033,1526,2023-08-30,12216,Card,Success
1034,58005,2022-04-18,24990,Card,Success
1035,29933,2024-06-09,44626,Cash,Success
1036,31963,2024-05-16,43826,Cash,Success
1037,53585,2023-03-31,45610,Cash,Success
1038,36955,2024-01-11,28294,Card,Success
1039,53502,2022-02-26,21265,Card,Success
1040,5923,2023-08-23,49565,UPI,Failed
1041,10955,2022-08-02,54882,Card,Success
1042,8500,2022-10-20,18323,UPI,Success
1043,20066,2023-03-05,30262,Cash,Success
1044,47473,2024-02-10,40111,Cash,Success
1045,68311,2023-02-24,48128,Cash,Success
1046,38152,2022-07-20,13374,Card,Failed
1047,6877,2023-01-30,11383,NetBanking,Success
1048,4382,2023-04-15,54866,UPI,Success
1049,36569,2022-09-05,21689,Cash,Success
1050,45848,2023-05-23,23444,NetBanking,Success
1051,33049,2023-03-05,55235,UPI,Failed
1052,37378,2023-11-07,50954,NetBanking,Success
1053,54671,2024-04-10,17254,Cash,Success
1054,60162,2022-10-31,27856,Cash,Success
1055,62666,2022-08-12,41683,UPI,Success
1056,5518,2024-03-10,24925,NetBanking,Success
1057,1434,2024-02-15,28443,Card,Success
1058,62328,2022-06-27,40283,UPI,Success
1059,44508,2023-03-30,39750,Cash,Success
1060,57143,2022-01-20,54842,UPI,Failed
1061,18232,2023-02-18,50677,NetBanking,Success
1062,54725,2022-05-14,31337,Card,Success
1063,49488,2023-11-03,6755,Card,Success
1064,56505,2023-06-12,12327,NetBanking,Failed
1065,55012,2022-04-05,5181,NetBanking,Success
1066,69960,2023-09-21,38421,Card,Success
1067,40367,2022-01-24,52746,Cash,Success
1068,33781,2023-01-27,20720,UPI,Success
1069,36296,2023-10-16,21255,UPI,Success
1070,34173,2022-07-04,25927,Card,Success
1071,14515,2023-12-30,53116,NetBanking,Success
1072,21181,2024-04-05,13770,Card,Success
1073,64725,2023-12-28,34667,Card,Success
1074,42276,2023-03-25,58779,Cash,Success
1075,16576,2024-01-14,10378,Cash,Failed
1076,65488,2022-12-26,42166,Card,Success
1077,30223,2023-04-16,28450,UPI,Success
1078,40883,2022-12-28,32046,Card,Success
1079,16802,2022-07-03,20930,Card,Pending
1080,11939,2023-12-26,26202,UPI,Success
1081,16983,2022-10-04,14269,UPI,Success
1082,10284,2022-08-06,7601,NetBanking,Failed
1083,48434,2022-05-04,42831,Cash,Success
1084,41348,2022-02-20,16124,UPI,Success
1085,28452,2023-12-24,20062,Card,Success
1086,24406,2022-04-05,23398,NetBanking,Success
1087,12916,2023-02-07,34339,UPI,Success
1088,11713,2022-01-20,7571,NetBanking,Success
1089,22586,2022-02-09,30756,UPI,Success
1090,52415,2023-01-12,4468,NetBanking,Success
1091,62478,2024-02-16,10285,Card,Success
1092,12188,2022-07-26,34011,NetBanking,Success
1093,50788,2023-02-22,36407,Card,Success
1094,16548,2022-06-23,16915,Card,Success
1095,15982,2023-08-23,58752,UPI,Success
1096,7394,2023-12-12,40601,Card,Success
1097,45478,2024-01-10,43759,Card,Pending
1098,49944,2022-01-20,54509,Cash,Success
1099,16841,2023-03-23,55501,UPI,Success
1100,41749,2022-06-14,59603,Cash,Success
